CONCEPT	DOCULECT	IPA	ID
bark (of a tree)	Latin	ˈkorteks	622
bark (of a tree)	Old_French	eskoɾt͡sə	623
bark (of a tree)	Old_Norse	bɔrkr	624
bark (of a tree)	Old_High_German	rinta	625
bark (of a tree)	Old_English	rind	626
bark (of a tree)	Old_Irish	korʹtʹ	627
bark (of a tree)	Old_Church_Slavonic	kɔrɑ	628
bark (of a tree)	Sanskrit	t̪ʋɐt͡ɕ	629
bark (of a tree)	Pali	t̪ɐtʃɐ	630
bark (of a tree)	Middle_Persian	po:st	631
flower	Armenian	t͡sɑˈʁik	632
flower	Greek_Anc	ántʰos	633
flower	Latin	floːs	634
flower	Old_French	fluɾ	635
flower	Old_Norse	bloːm	636
flower	Old_High_German	bluːmə	637
flower	Old_English	ˈbloːstmɑ	638
flower	Old_Irish	bla:θ	639
flower	Old_Church_Slavonic	tsʲvætʊ̆	640
flower	Sanskrit	puʂpɐ	641
flower	Pali	pupʰːɐ	642
flower	Middle_Persian	gul	643
grass	Armenian	χɔt	644
grass	Greek_Anc	póa	645
grass	Latin	ˈherba	646
grass	Old_French	eɾbə	647
grass	Old_Norse	ɡras	648
grass	Old_High_German	ɡras	649
grass	Old_English	ɣærˠs	650
grass	Old_Irish	fʹe:r	651
grass	Old_Church_Slavonic	trɑvɑ	652
grass	Sanskrit	t̪r̩ɳɐ	653
grass	Pali	t̪iɳɐ	654
grass	Middle_Persian	gijɑ:	655
rope	Armenian	pɑˈɾɑn	656
rope	Greek_Anc	skʰoiníon	657
rope	Latin	ˈfuːnis	658
rope	Old_French	koɾdə	659
rope	Old_Norse	rɛip	660
rope	Old_High_German	raɪf	661
rope	Old_English	rɑːp	662
rope	Old_Irish	loṽən	663
rope	Old_Church_Slavonic	vrɪ̆vɪ̆	664
rope	Sanskrit	ɾɐd͡ʑ:u	665
rope	Pali	rɐdʒːu	666
rope	Middle_Persian	ɾasan	667
skin	Armenian	mɑʃk	668
skin	Greek_Anc	dérma	669
skin	Latin	ˈkutis	670
skin	Old_French	pel	671
skin	Old_Norse	huːð	672
skin	Old_High_German	huːt	673
skin	Old_English	hyːd	674
skin	Old_Irish	kʹnʹes	675
skin	Old_Church_Slavonic	kɔʒa	676
skin	Sanskrit	t͡ɕɐɾmɐn	677
skin	Pali	tʃɐmːɐ	678
skin	Middle_Persian	po:st	679
meat	Armenian	mis	680
meat	Greek_Anc	kréas	681
meat	Latin	ˈkaroː	682
meat	Old_French	t͡ʃaɾ	683
meat	Old_Norse	kjɔt	684
meat	Old_High_German	flaɪsk	685
meat	Old_English	flæːʃ	686
meat	Old_Irish	ɸe:olʹ	687
meat	Old_Church_Slavonic	mɛ̃sɔ	688
meat	Sanskrit	mɑ̃ːsɐ	689
meat	Pali	mãsɐ	690
meat	Middle_Persian	go:ʃt	691
blood	Armenian	ɑɾˈjun	692
blood	Greek_Anc	háɪ̀ma	693
blood	Latin	ˈsaŋɡwiːs	694
blood	Old_French	sãnk	695
blood	Old_Norse	bloːð	696
blood	Old_High_German	bluːt	697
blood	Old_English	bloːd	698
blood	Old_Irish	kru:	699
blood	Old_Church_Slavonic	krʊ̆vɪ̆	700
blood	Sanskrit	ɾɐkt̪ɐ	701
blood	Pali	loɦit̪ɐ	702
blood	Middle_Persian	xo:n	703
bone	Armenian	vɔsˈkɔɾ	704
bone	Greek_Anc	ostuːn	705
bone	Latin	os	706
bone	Old_French	os	707
bone	Old_Norse	bɛin	708
bone	Old_High_German	knoxːa	709
bone	Old_English	bɑːn	710
bone	Old_Irish	kna:ṽʹ	711
bone	Old_Church_Slavonic	kɔstɪ̆	712
bone	Sanskrit	ɐst̪ʰi	713
bone	Pali	ɐʈʰːi	714
bone	Middle_Persian	ast	715
